,Despesas Comerciais,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","120,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","35,55 ","0,00 ","0,00 ","270,00 ","262,74 ","0,00 ","146,54 ","0,00 ","834,83 "
,Telefone e Internet-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Celular-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Despesas de Viagens-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Serviços de Terceiros-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Gasolina / Combustível-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,"180,00 ","262,74 ",,,,"442,74 "
,Estacionamento / Pedágios-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Eventos com Clientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Brindes,,,,,,,,"120,00 ",,,,,,,,,,,,,,,,"35,55 ",,,"90,00 ",,,,,"245,55 "
,Outras despesas Comerciais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,54 ",,"146,54 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Despesas Marketing,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.965,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.965,32 "
,Telefone e Internet-MKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Celular-MKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Despesas de Viagens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Gasolina/Combustível-MKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Estacionamento/Pedágios-MKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Anúncio/Mídias/Propaganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Agências de markentig e Gestão de trafégo ,,,,,,,,,,,,,,,"107,38 ",,,,,,,,,,,,,,,,,"107,38 "
,Realização Eventos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Serviços de terceiros-MKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Ferramentas e aplicativos - Marketing,,,,,,,,,,,,,,,"850,53 ",,,,,,,,,,,,,,,,,"850,53 "
,Anuncio marketing B2B,,,,,,,,,,,,,,,"1.007,41 ",,,,,,,,,,,,,,,,,"1.007,41 "
,Patrocínios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Despesas Financeiras,"0,00 ","0,00 ","139,00 ","0,00 ","0,00 ","0,00 ","306,53 ","0,00 ","0,00 ","73,80 ","0,00 ","0,00 ","40,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","195,87 ","0,00 ","0,00 ","0,00 ","755,20 "
,Tarifas Bancárias,,,"139,00 ",,,,,,,"73,80 ",,,"40,00 ",,,,,,,,,,,,,,,,,,,"252,80 "
,Tarifas de Cartão ,,,,,,,"306,53 ",,,,,,,,,,,,,,,,,,,,,"195,87 ",,,,"502,40 "
,IOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Juros e Multas Financeiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Outros despesas financeiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Lucro antes dos investimentos,"0,00 ","-44.553,62 ","30.367,36 ","0,00 ","0,00 ","-260,00 ","-614,12 ","3.092,20 ","-14.760,19 ","-33.545,60 ","0,00 ","0,00 ","55.928,60 ","600,00 ","-3.499,26 ","0,00 ","-5.551,90 ","0,00 ","0,00 ","-2.380,24 ","0,00 ","0,00 ","3.000,00 ","-12.690,32 ","0,00 ","0,00 ","-1.319,99 ","-4.948,45 ","2.500,00 ","-421,25 ","-12.750,00 ","-41.806,78 "
,Investimentos,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.337,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.228,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.565,40 "
,Investimentos em Bens Materiais,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.337,08 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","1.228,32 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.565,40 "
,Compra de Máquinas e Equipamentos ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Reformas / Estrutura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Mobiliário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Compra de Veículos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Outros investimentos em bens materiais,,,,,,,"1.337,08 ",,,,,,,,"1.228,32 ",,,,,,,,,,,,,,,,,"2.565,40 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Outros Investimentos,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 "
,Expansão ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Desembolso Total,"0,00 ","44.553,62 ","2.737,14 ","0,00 ","0,00 ","1.200,00 ","2.049,61 ","770,00 ","15.520,19 ","33.545,60 ","0,00 ","0,00 ","1.738,42 ","0,00 ","4.727,58 ","0,00 ","5.895,90 ","0,00 ","0,00 ","3.780,24 ","0,00 ","0,00 ","0,00 ","13.404,32 ","0,00 ","0,00 ","1.319,99 ","4.948,45 ","0,00 ","421,25 ","12.750,00 ","149.362,31 "
,LUCRO OPERACIONAL,"0,00 ","-44.553,62 ","30.367,36 ","0,00 ","0,00 ","-260,00 ","-1.951,20 ","3.092,20 ","-14.760,19 ","-33.545,60 ","0,00 ","0,00 ","55.928,60 ","600,00 ","-4.727,58 ","0,00 ","-5.551,90 ","0,00 ","0,00 ","-2.380,24 ","0,00 ","0,00 ","3.000,00 ","-12.690,32 ","0,00 ","0,00 ","-1.319,99 ","-4.948,45 ","2.500,00 ","-421,25 ","-12.750,00 ","-44.372,18 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Movimentações Não Operacionais,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","-2.309,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","112.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","109.690,63 "
,Entradas não Operacionais,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","112.000,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","112.000,00 "
,Empréstimos/Financiamentos obtidos,,,,,,,,,,,,,,,,,,,,,,,,"112.000,00 ",,,,,,,,"112.000,00 "
,Aporte dos sócios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Venda de equipamentos usados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Outros entradas não operacionais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Saídas não Operacionais,"0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.309,37 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.309,37 "
,Giro Pronampe,,,,,,"2.309,37 ",,,,,,,,,,,,,,,,,,,,,,,,,,"2.309,37 "
,Juros Bancários e por Atraso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Pagamento de Empréstimos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Retirada de Lucros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Juros de Antecipação de Recebíveis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Outras saídas não operacionais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00 "
,Entradas,"0,00 ","0,00 ","33.104,50 ","0,00 ","0,00 ","940,00 ","98,41 ","3.862,20 ","760,00 ","0,00 ","0,00 ","0,00 ","57.667,02 ","600,00 ","0,00 ","0,00 ","344,00 ","0,00 ","0,00 ","1.400,00 ","0,00 ","0,00 ","3.000,00 ","714,00 ","0,00 ","0,00 ","0,00 ","0,00 ","2.500,00 ","0,00 ","0,00 ","104.990,13 "
,Saídas,"0,00 ","44.553,62 ","2.737,14 ","0,00 ","0,00 ","3.509,37 ","2.049,61 ","770,00 ","15.520,19 ","33.545,60 ","0,00 ","0,00 ","1.738,42 ","0,00 ","4.727,58 ","0,00 ","5.895,90 ","0,00 ","0,00 ","3.780,24 ","0,00 ","0,00 ","0,00 ","-98.595,68 ","0,00 ","0,00 ","1.319,99 ","4.948,45 ","0,00 ","421,25 ","12.750,00 ","39.671,68 "
